CH1;CH2;PPG
124.33705;113.073296;593.7056
124.33981;113.07906;593.7017
124.333;113.077614;593.7053
124.33807;113.08715;593.7071
124.35071;113.10839;593.70557
124.357864;113.124825;593.7048
124.36335;113.12897;593.7016
124.35462;113.11707;593.69904
124.35233;113.094376;593.6979
124.35071;113.07554;593.69794
124.34468;113.06245;593.6986
124.34681;113.068214;593.69775
124.35679;113.08419;593.69165
124.36166;113.091324;593.69147
124.361465;113.086525;593.69293
124.35412;113.080475;593.69385
124.34594;113.0713;593.69434
124.34366;113.06045;593.69855
124.34194;113.0605;593.69727
124.34403;113.06941;593.6937
124.34478;113.07639;593.68317
124.345276;113.079254;593.68134
124.34425;113.08908;593.67755
124.34482;113.10011;593.67883
124.34061;113.09396;593.66833
124.33886;113.07787;593.66437
124.32902;113.06422;593.6702
124.331024;113.05863;593.67596
124.339294;113.06452;593.675
124.345924;113.08181;593.6705
124.35329;113.09654;593.66077
124.35193;113.11087;593.6473
124.35994;113.128586;593.64404
124.36454;113.12942;593.6417
124.36171;113.12578;593.6374
124.36363;113.11881;593.6388
124.364586;113.11941;593.6426
124.37176;113.12431;593.6428
124.37889;113.12787;593.63464
124.380424;113.135216;593.623
124.378105;113.12925;593.61914
124.37586;113.11648;593.6168
124.36771;113.114975;593.6141
124.358696;113.1048;593.61005
124.342674;113.08531;593.6056
124.33858;113.08276;593.6048
124.33915;113.08002;593.602
124.33918;113.08751;593.596
124.34134;113.09919;593.5923
124.34935;113.10646;593.5902
124.35529;113.10539;593.58875
124.35408;113.0958;593.585
124.343605;113.09287;593.5893
124.34449;113.09218;593.6097
124.3454;113.080956;593.5975
124.346466;113.0753;593.5915
124.348755;113.06956;593.57355
124.351906;113.0661;593.5664
124.34895;113.06057;593.57
124.35224;113.06951;593.5707
124.35367;113.06893;593.5613
124.349396;113.060326;593.55096
124.34764;113.05355;593.5516
124.3534;113.06016;593.5471
124.368286;113.08269;593.5411
124.3683;113.08865;593.5393
124.36234;113.07501;593.5402
124.353264;113.071266;593.53546
124.344444;113.05856;593.5427
124.33169;113.039246;593.5537
124.32002;113.0285;593.5406
124.315544;113.01908;593.5231
124.32249;113.04795;593.51917
124.31883;113.06309;593.51416
124.31621;113.051575;593.5132
124.316376;113.02752;593.5149
124.315254;113.02278;593.5115
124.31242;113.01798;593.5029
124.3134;113.01224;593.5063
124.31125;113.00401;593.51074
124.31065;113.01834;593.4988
124.32348;113.044235;593.49176
124.32651;113.036934;593.4854
124.32637;113.026764;593.4861
124.32828;113.02418;593.48444
124.32001;113.02802;593.48816
124.321915;113.03701;593.4901
124.32499;113.04509;593.4897
124.32765;113.03751;593.4768
124.33097;113.032845;593.477
124.331825;113.03415;593.48114
124.33202;113.03398;593.47925
124.325745;113.02881;593.4878
124.32571;113.029045;593.4916
124.33498;113.04545;593.47284
124.346466;113.06054;593.4613
124.34544;113.05992;593.45496
124.35333;113.06857;593.45154
124.35858;113.06834;593.44946
124.35507;113.06021;593.4489
124.34456;113.05485;593.4423
124.33836;113.050865;593.4389
124.33636;113.04926;593.43933
124.33962;113.05788;593.4377
124.34456;113.06302;593.4359
124.348755;113.06626;593.4351
124.35173;113.077446;593.43005
124.353004;113.072014;593.4288
124.3417;113.059204;593.42993
124.33104;113.05294;593.42694
124.30937;113.041084;593.429
124.29168;113.044235;593.43207
124.2821;113.046974;593.4232
124.280785;113.044014;593.4223
124.2877;113.04996;593.4195
124.28891;113.05337;593.4191
124.290344;113.06433;593.41766
124.30689;113.102264;593.4121
124.33545;113.13627;593.4157
124.3753;113.19439;593.41144
124.42729;113.28218;593.4075
124.48005;113.406654;593.40216
124.52309;113.58482;593.39923
124.56333;113.79823;593.3952
124.604416;113.983604;593.3913
124.63913;114.13505;593.3874
124.673744;114.27211;593.38574
124.71692;114.43154;593.39044
124.738495;114.58945;593.3994
124.75085;114.684525;593.396
124.73683;114.72284;593.3844
124.68612;114.76176;593.37976
124.63801;114.75246;593.3807
124.60179;114.65358;593.38574
124.56624;114.42577;593.3737
124.526596;114.10212;593.3694
124.49586;113.78643;593.3685
124.46732;113.50648;593.3662
124.44479;113.308426;593.36676
124.3951;113.128944;593.36725
124.343605;113.01398;593.3625
124.299995;112.988686;593.3608
124.29933;112.9971;593.3652
124.33419;113.00473;593.3656
124.371574;113.01951;593.36896
124.393295;113.034904;593.3677
124.40446;113.057945;593.36273
124.40829;113.10827;593.35187
124.41401;113.15447;593.3413
124.416565;113.1762;593.3413
124.4065;113.17956;593.33923
124.396484;113.1839;593.33813
124.39415;113.18943;593.34094
124.39136;113.197655;593.34174
124.39369;113.21079;593.349
124.38986;113.21401;593.3462
124.38606;113.21227;593.3293
124.37908;113.205475;593.3274
124.37661;113.19744;593.3263
124.36878;113.17367;593.3274
124.35737;113.15713;593.3338
124.36215;113.168144;593.332
124.37794;113.193695;593.3161
124.38467;113.20589;593.31323
124.38783;113.207146;593.3124
124.38981;113.20505;593.3108
124.38996;113.20268;593.30817
124.38016;113.18841;593.3108
124.37758;113.18006;593.3097
124.38588;113.18159;593.3074
124.387955;113.17996;593.3048
124.388855;113.18795;593.29987
124.39539;113.21005;593.2945
124.40006;113.220955;593.293
124.391075;113.21256;593.29047
124.38948;113.20554;593.2879
124.38797;113.20066;593.28436
124.371025;113.193726;593.28235
124.370094;113.19553;593.2845
124.3721;113.187546;593.2891
124.38078;113.19485;593.28186
124.38535;113.20102;593.2771
124.39151;113.19797;593.27496
124.38461;113.19017;593.2716
124.381226;113.193794;593.2716
124.38027;113.19377;593.2703
124.3832;113.200874;593.27167
124.38402;113.21447;593.2655
124.38957;113.22355;593.25916
124.39206;113.221924;593.2576
124.39136;113.22782;593.2533
124.38313;113.22167;593.2498
124.37705;113.21277;593.24817
124.37;113.20629;593.2458
124.37431;113.20119;593.2447
124.38302;113.20679;593.23975
124.37741;113.20798;593.23596
124.37987;113.22491;593.2346
124.38616;113.244934;593.2302
124.387;113.25115;593.2268
124.38921;113.24984;593.2268
124.386116;113.24181;593.2321
124.38829;113.23845;593.2385
124.380135;113.223785;593.2296
124.37613;113.22004;593.2205
124.37789;113.227936;593.21643
124.38223;113.24158;593.2087
124.386765;113.24572;593.20654
124.38356;113.242805;593.20807
124.37045;113.23454;593.20825
124.36585;113.22677;593.207
124.36445;113.22669;593.2114
124.367165;113.23761;593.21106
124.36549;113.24326;593.1928
124.36442;113.24708;593.1879
124.36204;113.24785;593.18756
124.36161;113.243935;593.18445
124.36411;113.23652;593.18225
124.36544;113.22493;593.1771
124.37116;113.23397;593.17523
124.37951;113.255646;593.1729
124.37927;113.27342;593.1728
124.38235;113.2863;593.17004
124.39224;113.292854;593.16833
124.384995;113.2807;593.1653
124.37411;113.26852;593.16235
124.37312;113.26622;593.1619
124.36649;113.2596;593.1622
124.370094;113.268845;593.16516
124.37932;113.28886;593.15906
124.38273;113.30065;593.1582
124.38116;113.30464;593.1603
124.377754;113.30084;593.1563
124.37813;113.300125;593.15094
124.381516;113.30836;593.1484
124.37724;113.307755;593.14777
124.389626;113.318535;593.1563
124.39655;113.33198;593.157
124.39358;113.339775;593.144
124.38836;113.35372;593.14124
124.39628;113.36944;593.14026
124.40207;113.37268;593.1417
124.41294;113.38591;593.14404
124.423645;113.40012;593.1499
124.42164;113.40248;593.1539
124.42307;113.40532;593.1539
124.42477;113.40038;593.16095
124.42777;113.4129;593.1666
124.43177;113.442726;593.166
124.437805;113.45434;593.1722
124.43893;113.454506;593.17975
124.43342;113.44807;593.1886
124.43792;113.44993;593.1975
124.4432;113.45517;593.2072
124.44945;113.47324;593.21814
124.45116;113.48727;593.2287
124.46539;113.50558;593.2413
124.46892;113.51368;593.2537
124.46296;113.5138;593.26746
124.47114;113.51726;593.28186
124.46913;113.50822;593.30096
124.47033;113.51452;593.32153
124.47738;113.52863;593.3288
124.47665;113.53688;593.34326
124.481316;113.55204;593.3593
124.48351;113.55405;593.3679
124.47869;113.54313;593.3832
124.475525;113.54093;593.39905
124.47106;113.53478;593.41315
124.470825;113.53854;593.4269
124.467896;113.55518;593.4425
124.4708;113.56797;593.45654
124.47925;113.579796;593.46954
124.488686;113.59483;593.484
124.47832;113.58485;593.49976
124.47355;113.57598;593.51404
124.46461;113.56914;593.5301
124.46471;113.55791;593.5412
124.46117;113.54694;593.5563
124.453636;113.539925;593.57117
124.43659;113.529915;593.58154
124.42767;113.52188;593.5929
124.424385;113.5122;593.6035
124.4164;113.49454;593.61365
124.408455;113.47303;593.624
124.399635;113.454796;593.63605
124.395035;113.448524;593.6537
124.39468;113.44621;593.6546
124.39069;113.43393;593.66095
124.3891;113.42344;593.6702
124.379745;113.406395;593.6792
124.36549;113.372536;593.68616
124.35422;113.34753;593.69183
124.343506;113.325096;593.69916
124.325775;113.30585;593.708
124.32229;113.303276;593.7152
124.324844;113.2981;593.7215
124.32937;113.29633;593.7227
124.33195;113.28861;593.7246
124.33705;113.282364;593.72723
124.32837;113.250534;593.7299
124.31972;113.21924;593.7364
124.31037;113.20879;593.7417
124.31072;113.20554;593.74664
124.304146;113.19363;593.7496
124.305;113.177986;593.751
124.30873;113.17164;593.7493
124.30541;113.160965;593.7497
124.29874;113.13753;593.752
124.29499;113.12193;593.75085
124.29032;113.11214;593.75073
124.29252;113.1104;593.7521
124.2963;113.114975;593.7548
124.29535;113.114685;593.7603
124.2996;113.11898;593.76294
124.30026;113.11273;593.76117
124.288124;113.09258;593.7696
124.2784;113.06965;593.76245
124.273224;113.05022;593.7531
124.26419;113.04056;593.75305
124.267456;113.04531;593.752
124.2752;113.05534;593.7539
124.283646;113.06982;593.75397
124.28984;113.0763;593.7513
124.29063;113.06567;593.7565
124.28992;113.05098;593.7551
124.288536;113.04645;593.75604
124.288315;113.04245;593.77344
124.28889;113.04337;593.75946
124.298546;113.05992;593.74915
124.30453;113.06941;593.7459
124.306755;113.06607;593.7462
124.30667;113.06256;593.7475
124.30219;113.056465;593.74854
124.30334;113.05682;593.751
124.31128;113.05663;593.7541
124.31893;113.06176;593.7432
124.31919;113.075134;593.7367
124.32217;113.089966;593.7355
124.31654;113.08851;593.7333
124.31166;113.08669;593.7342
124.31057;113.08012;593.7371
124.32048;113.08495;593.736
124.32923;113.09275;593.73364
124.32532;113.08734;593.73334
124.32344;113.08906;593.7343
124.32406;113.09235;593.7355
124.32692;113.09502;593.7324
124.331566;113.09771;593.735
124.3306;113.085434;593.73474
124.32702;113.07988;593.7337
124.3283;113.07482;593.73755
124.336;113.08071;593.7434
124.33831;113.10017;593.7451
124.33741;113.11772;593.7392
124.34695;113.138245;593.74396
124.351135;113.15595;593.7355
124.35677;113.15786;593.72864
124.357864;113.14585;593.7261
124.35479;113.12579;593.72766
124.342964;113.111374;593.7309
124.33557;113.11319;593.72504
124.33767;113.11793;593.72314
124.344086;113.12144;593.7198
124.348564;113.1349;593.7174
124.35209;113.14575;593.7142
124.333;113.12496;593.7121
124.32525;113.10629;593.711
124.32348;113.10115;593.70935
124.32537;113.10687;593.7089
124.331825;113.116066;593.7066
124.327515;113.112015;593.6986
124.32787;113.11714;593.6956
124.32537;113.12125;593.6919
124.31936;113.10873;593.68787
124.31495;113.10095;593.68524
124.30553;113.08382;593.6831
124.29969;113.073204;593.681
124.29945;113.07261;593.677
124.29897;113.07702;593.67285
124.301;113.088295;593.67194
124.29473;113.09237;593.66876
124.2847;113.08133;593.6661
124.279594;113.07041;593.6636
124.27838;113.06762;593.6605
124.2845;113.06682;593.6582
124.283424;113.066696;593.65784
124.282;113.0661;593.6582
124.27668;113.06574;593.65717
124.27943;113.074776;593.6519
124.27917;113.071175;593.6513
124.278755;113.06213;593.6488
124.278046;113.05861;593.64795
124.27828;113.05835;593.6492
124.28533;113.06433;593.6505
124.28269;113.06571;593.6455
124.28369;113.06884;593.64496
124.29177;113.0785;593.64484
124.28867;113.08329;593.64404
124.28412;113.07436;593.64453
124.28352;113.06266;593.6457
124.27828;113.053314;593.6454
124.270584;113.044716;593.6471
124.27697;113.053314;593.6488
124.292755;113.06319;593.6528
124.289604;113.06976;593.65265
124.28536;113.072014;593.6461
124.286125;113.06386;593.6462
124.27907;113.051956;593.64655
124.27099;113.04161;593.6472
124.273346;113.03613;593.65326
124.276375;113.03804;593.655
124.28033;113.048904;593.6539
124.286766;113.05992;593.6546
124.29269;113.069984;593.6524
124.29259;113.06789;593.6543
124.28836;113.05322;593.6546
124.277855;113.04192;593.65784
124.27978;113.037056;593.66113
124.27733;113.03296;593.6631
124.279;113.0449;593.6625
124.28782;113.05108;593.6633
124.29288;113.05229;593.6641
124.29022;113.05174;593.66614
124.28939;113.04991;593.66943
124.28894;113.048645;593.67755
124.28367;113.04202;593.6817
124.278824;113.03436;593.67303
124.27573;113.03489;593.6784
124.27649;113.04121;593.67316
124.28257;113.05019;593.66986
124.29163;113.054985;593.66876
124.289986;113.04936;593.669
124.27592;113.03453;593.6695
124.270035;113.019844;593.6754
124.265816;113.01057;593.6727
124.262566;113.01124;593.66943
124.27151;113.02644;593.66943
124.27309;113.03257;593.66656
124.27661;113.03674;593.6646
124.28085;113.03949;593.66284
124.27818;113.029594;593.6621
124.27544;113.0238;593.66254
124.274445;113.02194;593.6606
124.27353;113.02016;593.6591
124.277824;113.017914;593.65967
124.28229;113.01655;593.6571
124.279;113.01767;593.65283
124.2814;113.02046;593.65265
124.278946;113.02466;593.65155
124.27925;113.02709;593.64935
124.2774;113.02671;593.64667
124.277374;113.02523;593.6479
124.278824;113.02981;593.64636
124.28562;113.04271;593.64386
124.2938;113.04519;593.64136
124.28431;113.036316;593.6387
124.281784;113.030716;593.63654
124.27847;113.02158;593.63226
124.27823;113.01917;593.62994
124.277275;113.01186;593.62683
124.280785;113.01641;593.6234
124.28927;113.02278;593.6213
124.30022;113.029335;593.62
124.30475;113.03465;593.6193
124.308014;113.04158;593.61804
124.295395;113.03145;593.6133
124.292564;113.03179;593.6129
124.292725;113.02911;593.6141
124.297066;113.02847;593.61914
124.308105;113.041565;593.6141
124.31057;113.05427;593.598
124.30923;113.05413;593.5956
124.31781;113.06686;593.5949
124.31733;113.064995;593.59485
124.309586;113.06149;593.5852
124.306725;113.065186;593.5866
124.305954;113.0614;593.5858
124.30926;113.06183;593.59235
124.31016;113.06376;593.5864
124.31631;113.06939;593.5939
124.32139;113.07481;593.5805
124.32937;113.08339;593.5608
124.3356;113.082436;593.56213
124.33788;113.07571;593.56067
124.32997;113.06333;593.5548
124.33307;113.06622;593.55176
124.33617;113.081955;593.5497
124.33591;113.0949;593.54834
124.33622;113.10324;593.5411
124.33002;113.1061;593.53394
124.31757;113.100235;593.53143
124.3216;113.095566;593.52814
124.32513;113.0865;593.5278
124.336624;113.10038;593.5258
124.345276;113.113464;593.5205
124.34254;113.11767;593.5184
124.34287;113.11421;593.51447
124.34981;113.11106;593.51105
124.351616;113.09459;593.508
124.34935;113.07399;593.50507
124.34988;113.06426;593.50464
124.341125;113.05966;593.5063
124.33712;113.0542;593.5022
124.34294;113.060616;593.5011
124.33736;113.05973;593.4988
124.33807;113.067245;593.4926
124.34139;113.0686;593.4888
124.34013;113.06205;593.4892
124.33586;113.05263;593.4846
124.3318;113.03586;593.47845
124.330185;113.035675;593.4783
124.331566;113.040184;593.47614
124.33958;113.05956;593.4746
124.338905;113.06292;593.4692
124.33441;113.05608;593.46533
124.31972;113.04144;593.46857
124.29969;113.0222;593.4703
124.29194;113.01023;593.4626
124.295586;113.00912;593.4605
124.30286;113.013245;593.4599
124.306435;113.0145;593.46246
124.30548;113.020226;593.458
124.30384;113.02542;593.4497
124.30088;113.00986;593.45416
124.29759;113.006775;593.4533
124.29242;113.005585;593.4524
124.28691;113.003944;593.4582
124.29492;113.01207;593.4485
124.300644;113.020035;593.4381
124.3027;113.025116;593.4294
124.30279;113.021126;593.42584
124.30362;113.01786;593.426
124.300285;113.00668;593.4202
124.29575;113.00032;593.4174
124.294426;113.00175;593.4142
124.29533;113.01345;593.414
124.30475;113.02654;593.41125
124.312355;113.03553;593.40436
124.299835;113.03329;593.4039
124.2969;113.02838;593.40344
124.300835;113.023705;593.40027
124.30768;113.0198;593.4032
124.30786;113.0176;593.40643
124.30653;113.01961;593.4074
124.306366;113.02821;593.40283
124.30687;113.043236;593.39905
124.3063;113.04829;593.38873
124.31416;113.04824;593.3851
124.30753;113.03792;593.38293
124.29805;113.02506;593.3812
124.292366;113.012886;593.3825
124.2927;113.000725;593.3817
124.28996;113.01071;593.3767
124.28181;113.01556;593.3707
124.27065;113.01402;593.3679
124.25832;113.01636;593.3644
124.24955;113.01367;593.3618
124.25029;113.000534;593.3595
124.25001;112.99543;593.35815
124.244804;113.00049;593.3582
124.250694;113.0244;593.3595
124.26865;113.05182;593.359
124.29545;113.083694;593.3569
124.33521;113.15476;593.34985
124.37852;113.23415;593.3483
124.41909;113.33408;593.3466
124.45328;113.47155;593.3434
124.48928;113.66823;593.34344
124.54163;113.87989;593.3454
124.585365;114.05256;593.3438
124.62174;114.18347;593.3352
124.65994;114.3333;593.33563
124.68986;114.50326;593.3344
124.701164;114.63789;593.3314
124.69587;114.68801;593.33496
124.641136;114.71485;593.33124
124.59218;114.73236;593.33014
124.56541;114.69683;593.3219
124.53482;114.55002;593.3215
124.51019;114.2544;593.31665
124.48128;113.92996;593.3159
124.44732;113.61763;593.314
124.41792;113.35795;593.3115
124.37522;113.15512;593.31024
124.3213;113.0017;593.3098
124.27914;112.9606;593.3113
124.274826;112.983986;593.3069
124.303246;113.012474;593.3002
124.337524;113.0331;593.2986
124.34843;113.03553;593.29553
124.35791;113.05284;593.29517
124.370804;113.08942;593.29193
124.36159;113.11685;593.29004
124.35873;113.138504;593.28894
124.34752;113.158104;593.2872
124.33722;113.16513;593.28467
124.332146;113.16988;593.28235
124.32847;113.17491;593.28235
124.327255;113.1705;593.2782
124.31505;113.15519;593.2759
124.31506;113.14623;593.2765
124.3087;113.13993;593.27405
124.30556;113.136696;593.27203
124.303215;113.13634;593.2706
124.310684;113.14473;593.2695
124.319664;113.14867;593.26636
124.32205;113.14921;593.26276
124.31275;113.138245;593.2621
124.30327;113.12256;593.2636
124.29868;113.114685;593.2659
124.29306;113.11066;593.27246
124.295395;113.119934;593.2647
124.29747;113.12842;593.2596
124.30081;113.13504;593.2549
124.296875;113.131256;593.2514
124.29552;113.12339;593.24963
124.29447;113.12249;593.2488
124.28176;113.111946;593.2509
124.28128;113.107895;593.2503
124.289314;113.12108;593.2471
124.29046;113.12849;593.24457
124.2914;113.13203;593.23846
124.29664;113.138245;593.2324
124.30582;113.14217;593.22766
124.300285;113.12697;593.2261
124.29528;113.12089;593.2249
124.293755;113.12878;593.229
124.29022;113.13956;593.2274
124.29783;113.1504;593.22095
124.2995;113.15863;593.21686
124.30141;113.16704;593.2125
124.30837;113.17104;593.2082
124.30761;113.15789;593.2063
124.30143;113.15214;593.2046
124.286026;113.13753;593.2013
124.28055;113.120735;593.20825
124.284904;113.12448;593.2072
124.28414;113.12678;593.1998
124.291534;113.143776;593.19995
124.29337;113.15128;593.2007
124.2927;113.14666;593.19666
124.28891;113.144775;593.2031
124.28605;113.14506;593.19214
124.28858;113.153786;593.1874
124.296234;113.16173;593.17944
124.29599;113.15591;593.1711
124.298256;113.16332;593.16974
124.3041;113.17233;593.1639
124.30408;113.170715;593.1599
124.302956;113.16261;593.1589
124.30568;113.15796;593.15717
124.30074;113.15762;593.1559
124.301285;113.16988;593.1563
124.30272;113.1793;593.15826
124.30341;113.182724;593.1548
124.3088;113.193504;593.14844
124.31283;113.19732;593.143
124.30485;113.18731;593.1417
124.29614;113.178055;593.13824
124.303215;113.18759;593.1359
124.304695;113.19136;593.13226
124.29967;113.19682;593.1297
124.30124;113.20624;593.12604
124.31512;113.22717;593.1232
124.322556;113.23666;593.1222
124.31835;113.22639;593.12006
124.31888;113.21954;593.118
124.319954;113.21983;593.11426
124.32363;113.219406;593.1132
124.33915;113.23848;593.1106
124.34468;113.25454;593.10974
124.3432;113.25972;593.10864
124.33455;113.25602;593.10583
124.325485;113.24892;593.1033
124.322266;113.238754;593.10535
124.322525;113.23511;593.1079
124.31867;113.23688;593.10803
124.32859;113.251305;593.1128
124.33169;113.26293;593.1106
124.3339;113.27332;593.09863
124.33906;113.285965;593.09515
124.34836;113.30103;593.0922
124.351135;113.31057;593.09753
124.34916;113.30988;593.1072
124.35563;113.320175;593.1074
124.36812;113.33906;593.1093
124.372696;113.357635;593.10846
124.37164;113.36338;593.1013
124.3823;113.380424;593.1039
124.39361;113.39449;593.1087
124.395584;113.39693;593.1138
124.406265;113.402054;593.11945
124.40621;113.398544;593.12415
124.40881;113.40167;593.1293
124.40674;113.41004;593.1383
124.41036;113.41676;593.1495
124.41897;113.432686;593.1595
124.43039;113.45648;593.1696
124.42956;113.4619;593.1801
124.43244;113.4659;593.1913
124.43194;113.462395;593.2057
124.42682;113.46349;593.2214
124.43676;113.48397;593.2353
124.442314;113.49963;593.25006
124.442215;113.50292;593.26245
124.44453;113.51206;593.28424
124.43268;113.50855;593.2968
124.42223;113.5019;593.3118
124.414894;113.50273;593.3243
124.41771;113.50054;593.3359
124.42212;113.50154;593.3542
124.43387;113.5199;593.3698
124.43774;113.52811;593.3827
124.43778;113.5318;593.3914
124.43826;113.53468;593.40497
124.43771;113.534805;593.4202
124.44186;113.5365;593.4366
124.442055;113.53558;593.4559
124.43797;113.532776;593.47144
124.441124;113.546394;593.4816
124.442856;113.55524;593.49506
124.45044;113.5674;593.50525
124.44209;113.56225;593.5173
124.432014;113.53659;593.5294
124.43654;113.52045;593.54065
124.43077;113.49962;593.5548
124.4199;113.49558;593.57184
124.42491;113.507416;593.5878
124.42421;113.51344;593.59485
124.417755;113.50495;593.59503
124.420685;113.499664;593.6063
124.42121;113.49354;593.6147
124.40769;113.46426;593.62427
124.39851;113.43574;593.6417
124.38674;113.41009;593.65564
124.37927;113.39376;593.65906
124.37458;113.391426;593.67365
124.37246;113.38055;593.6633
124.3643;113.35747;593.6612
124.359535;113.33494;593.6674
124.34461;113.313;593.6739
124.33107;113.29255;593.6826
124.32305;113.26687;593.6889
124.3119;113.24696;593.68506
124.30023;113.23404;593.68634
124.29693;113.22612;593.6882
124.29814;113.22087;593.694
124.29857;113.21249;593.6955
124.294;113.19422;593.69604
124.29187;113.18051;593.69965
124.29269;113.16671;593.70154
124.290344;113.155785;593.70074
124.29676;113.15279;593.7018
124.288414;113.13221;593.70374
124.28211;113.11815;593.7037
124.28116;113.11235;593.703
124.26674;113.09268;593.7037
124.255226;113.06498;593.7034
124.247185;113.04723;593.70306
124.23722;113.03821;593.7036
124.23686;113.03536;593.7037
124.236984;113.03872;593.70215
124.23508;113.03901;593.70276
124.231384;113.03821;593.7022
124.23225;113.04092;593.6988
124.22988;113.03019;593.698
124.227875;113.0197;593.69836
124.2315;113.0222;593.69727
124.227325;113.02175;593.70026
124.23219;113.03153;593.69904
124.23012;113.02494;593.69946
124.22659;113.02328;593.6975
124.23186;113.02721;593.69507
124.23465;113.02597;593.6982
124.22607;113.01181;593.6981
124.228165;113.00105;593.69775
124.2238;112.989044;593.70776
124.227325;112.99185;593.71295
124.22929;113.00067;593.7029
124.23031;113.00878;593.6902
124.23632;113.01844;593.68585
124.2336;113.01743;593.6866
124.222374;113.00149;593.6872
124.21946;112.995094;593.69
124.225235;112.99531;593.69147
124.22745;112.9956;593.6932
124.23649;113.00289;593.6932
124.23443;113.00668;593.6874
124.232574;113.015076;593.68585
124.23238;113.02183;593.6859
124.22895;113.02285;593.68677
124.230736;113.01806;593.6882
124.22859;113.01162;593.69147
124.228806;113.00873;593.68933
124.23136;113.01558;593.68787
124.242874;113.02857;593.6859
124.245544;113.038536;593.6849
124.24126;113.04411;593.6853
124.23415;113.034935;593.6849
124.226524;113.02194;593.6844
124.228165;113.01367;593.6849
124.22702;113.0079;593.68207
124.22724;113.00737;593.6803
124.22988;113.016174;593.67944
124.23181;113.026115;593.6788
124.23429;113.03095;593.67816
124.23143;113.027306;593.6734
124.21856;113.00996;593.6702
124.2113;113.00115;593.66864
124.20825;113.000984;593.6651
124.20189;113.00204;593.6648
124.20728;113.006584;593.66187
124.21119;113.01307;593.6561
124.20928;113.01723;593.6526
124.20532;113.00912;593.65063
124.19214;112.98775;593.6475
124.18463;112.97786;593.6453
124.18716;112.974045;593.6445
124.18269;112.97116;593.6462
124.188156;112.98267;593.63635
124.18072;112.98148;593.63226
124.17731;112.97807;593.63416
124.17762;112.97271;593.62946
124.17171;112.96067;593.627
124.1604;112.94624;593.62384
124.15468;112.934296;593.6219
124.14622;112.92627;593.62146
124.13783;112.9246;593.615
124.136284;112.92081;593.61176
124.14478;112.92598;593.61035
124.15444;112.93611;593.6072
124.1595;112.940544;593.605
124.16289;112.9348;593.605
124.15652;112.92533;593.6035
124.155785;112.91926;593.6031
124.166275;112.925026;593.61237
124.16517;112.92574;593.60284
124.16362;112.92982;593.59906
124.17753;112.93971;593.5962
124.18303;112.94693;593.5945
124.18222;112.94031;593.59296
124.188896;112.94305;593.5945
124.18184;112.93623;593.59814
124.18101;112.93618;593.6018
124.18286;112.94255;593.6033
124.19295;112.95359;593.59705
124.20144;112.96267;593.594
124.19894;112.967415;593.59515
124.19598;112.96413;593.5951
124.190735;112.94453;593.59357
124.18239;112.93015;593.5947
124.18112;112.92543;593.6001
124.182335;112.92522;593.6016
124.18472;112.92791;593.6014
124.18952;112.93315;593.5995
124.19732;112.94558;593.59937
124.19989;112.95116;593.6052
124.19748;112.94078;593.60504
124.189705;112.929695;593.6004
124.18017;112.92307;593.59906
124.18417;112.93437;593.60266
124.19381;112.94722;593.6045
124.204155;112.95578;593.60645
124.209;112.964485;593.60547
124.20401;112.96002;593.6063
124.19805;112.94603;593.606
124.196266;112.93635;593.60516
124.1949;112.93685;593.6084
124.19493;112.93683;593.61096
124.19884;112.93981;593.6122
124.19819;112.94097;593.6185
124.19741;112.94164;593.61865
124.200386;112.94741;593.61536
124.19157;112.931244;593.61554
124.184296;112.91527;593.6224
124.18268;112.91115;593.6265
124.17869;112.906876;593.6304
124.18022;112.90914;593.6308
124.18012;112.910095;593.632
124.181625;112.91663;593.6202
124.18579;112.92562;593.60986
124.18947;112.92588;593.61035
124.18647;112.918755;593.60815
124.181244;112.90829;593.608
124.182076;112.898224;593.60803
124.182816;112.90309;593.6082
124.18806;112.91665;593.60455
124.18739;112.91985;593.6028
124.19245;112.92273;593.6033
124.18911;112.920975;593.6023
124.178246;112.91372;593.60095
124.17745;112.91137;593.6029
124.18007;112.90867;593.59937
124.18489;112.90762;593.6044
124.18293;112.91537;593.6039
124.18532;112.91897;593.59863
124.18773;112.91658;593.59595
124.18206;112.91632;593.59106
124.17798;112.90888;593.58844
124.17181;112.899155;593.585
124.16386;112.8904;593.58246
124.16255;112.88964;593.581
124.17052;112.90004;593.581
124.1754;112.90398;593.57605
124.179596;112.90788;593.5741
124.18101;112.91093;593.5707
124.17891;112.90858;593.56744
124.1759;112.90648;593.564
124.18112;112.90812;593.5619
124.18692;112.91391;593.5589
124.18952;112.918755;593.5583
124.18687;112.92166;593.55725
124.184296;112.920975;593.55457
124.18424;112.92331;593.54944
124.17522;112.91191;593.5477
124.16629;112.899536;593.5473
124.16672;112.89555;593.56006
124.16086;112.89136;593.5679
124.16551;112.89131;593.55756
124.17342;112.90418;593.5481
124.180695;112.91043;593.53235
124.18349;112.911385;593.5292
124.19183;112.919;593.52686
124.18501;112.91125;593.5188
124.17452;112.89911;593.5169
124.16641;112.89439;593.51465
124.17053;112.89536;593.51404
124.17435;112.90049;593.51105
124.173065;112.907555;593.50507
124.17765;112.910126;593.50073
124.18654;112.914795;593.4958
124.189606;112.918304;593.48987
124.186676;112.90974;593.48615
124.17893;112.901566;593.4814
124.182076;112.90185;593.4796
124.18329;112.903656;593.4782
